fpr,tpr
0.023342764753435732,0.20437956204379562
0.023443815683104285,0.20437956204379562
0.023443815683104285,0.20802919708029197
0.023848019401778497,0.20802919708029197
0.023848019401778497,0.2116788321167883
0.024555375909458367,0.2116788321167883
0.024858528698464027,0.2116788321167883
0.025060630557801132,0.2116788321167883
0.025060630557801132,0.21532846715328466
0.025464834276475345,0.21532846715328466
0.025464834276475345,0.21897810218978103
0.02597008892481811,0.21897810218978103
0.02597008892481811,0.22992700729927007
0.026273241713823767,0.22992700729927007
0.02637429264349232,0.23357664233576642
0.02637429264349232,0.23722627737226276
0.026576394502829427,0.23722627737226276
0.026576394502829427,0.24087591240875914
0.02677849636216653,0.24087591240875914
0.027283751010509297,0.24087591240875914
0.027283751010509297,0.24817518248175183
0.027890056588520614,0.24817518248175183
0.028193209377526274,0.24817518248175183
0.028294260307194827,0.24817518248175183
0.028294260307194827,0.26277372262773724
0.028597413096200484,0.26277372262773724
0.028597413096200484,0.2664233576642336
0.02940582053354891,0.2664233576642336
0.02940582053354891,0.27007299270072993
0.03011317704122878,0.27007299270072993
0.03011317704122878,0.2737226277372263
0.03051738075990299,0.2737226277372263
0.03051738075990299,0.2773722627737226
0.03162894098625707,0.2773722627737226
0.03183104284559418,0.28102189781021897
0.03183104284559418,0.2846715328467153
0.03193209377526273,0.2846715328467153
0.032134195634599835,0.2846715328467153
0.032134195634599835,0.291970802919708
0.03233629749393695,0.291970802919708
0.03253839935327405,0.29927007299270075
0.03253839935327405,0.3029197080291971
0.032740501212611156,0.3029197080291971
0.03284155214227971,0.3029197080291971
0.03284155214227971,0.30656934306569344
0.033447857720291026,0.30656934306569344
0.03354890864995958,0.3102189781021898
0.033751010509296686,0.3102189781021898
0.033751010509296686,0.31386861313868614
0.035165723524656425,0.31386861313868614
0.03536782538399353,0.31386861313868614
0.03556992724333064,0.31386861313868614
0.03556992724333064,0.3175182481751825
0.036176232821341955,0.3175182481751825
0.036176232821341955,0.32116788321167883
0.03769199676637025,0.32116788321167883
0.037894098625707355,0.32116788321167883
0.03839935327405012,0.32116788321167883
0.038601455133387225,0.32116788321167883
0.0393088116410671,0.32116788321167883
0.039611964430072755,0.32116788321167883
0.039611964430072755,0.3248175182481752
0.039915117219078415,0.3248175182481752
0.04011721907841552,0.3248175182481752
0.040218270008084075,0.3248175182481752
0.040218270008084075,0.3284671532846715
0.040521422797089736,0.3284671532846715
0.040521422797089736,0.33211678832116787
0.040622473726758285,0.33211678832116787
0.040622473726758285,0.3357664233576642
0.04112772837510105,0.3357664233576642
0.04112772837510105,0.33941605839416056
0.04213823767178658,0.33941605839416056
0.042340339531123684,0.34306569343065696
0.04254244139046079,0.34306569343065696
0.04254244139046079,0.3467153284671533
0.042643492320129345,0.3467153284671533
0.042643492320129345,0.35036496350364965
0.043350848827809214,0.35036496350364965
0.04355295068714632,0.35036496350364965
0.04355295068714632,0.354014598540146
0.04375505254648343,0.354014598540146
0.04476556184316896,0.354014598540146
0.044967663702506065,0.354014598540146
0.044967663702506065,0.35766423357664234
0.04516976556184317,0.35766423357664234
0.04516976556184317,0.3613138686131387
0.04527081649151172,0.3613138686131387
0.04527081649151172,0.36496350364963503
0.04547291835084883,0.36496350364963503
0.04547291835084883,0.3686131386861314
0.04587712206952304,0.3686131386861314
0.046079223928860144,0.3686131386861314
0.046079223928860144,0.3722627737226277
0.046382376717865804,0.3722627737226277
0.04658447857720291,0.3759124087591241
0.047089733225545674,0.3759124087591241
0.047392886014551334,0.3795620437956204
0.04759498787388844,0.3795620437956204
0.04759498787388844,0.38321167883211676
0.047797089733225544,0.38321167883211676
0.04830234438156831,0.38321167883211676
0.04850444624090541,0.38321167883211676
0.04900970088924818,0.38321167883211676
0.04921180274858529,0.38321167883211676
0.049413904607922395,0.38321167883211676
0.049413904607922395,0.38686131386861317
0.04951495553759094,0.38686131386861317
0.04951495553759094,0.3905109489051095
0.049717057396928055,0.3905109489051095
0.049818108326596604,0.3905109489051095
0.049818108326596604,0.39416058394160586
0.050424413904607925,0.39416058394160586
0.05052546483427647,0.3978102189781022
0.05052546483427647,0.40145985401459855
0.05092966855295069,0.40145985401459855
0.051131770412287794,0.40145985401459855
0.05204122877930477,0.40145985401459855
0.05204122877930477,0.4051094890510949
0.05345594179466451,0.4051094890510949
0.05345594179466451,0.40875912408759124
0.05436540016168149,0.40875912408759124
0.054567502021018593,0.40875912408759124
0.05527485852869846,0.40875912408759124
0.05547696038803557,0.40875912408759124
0.055881164106709784,0.40875912408759124
0.05598221503637833,0.40875912408759124
0.05618431689571544,0.40875912408759124
0.05628536782538399,0.40875912408759124
0.0564874696847211,0.40875912408759124
0.05739692805173808,0.40875912408759124
0.05739692805173808,0.4124087591240876
0.05780113177041229,0.4124087591240876
0.057902182700080844,0.41605839416058393
0.05810428455941795,0.41605839416058393
0.0582053354890865,0.4197080291970803
0.05840743734842361,0.4197080291970803
0.05840743734842361,0.4233576642335766
0.058609539207760714,0.4233576642335766
0.05891269199676637,0.4233576642335766
0.05891269199676637,0.42700729927007297
0.05911479385610348,0.42700729927007297
0.05921584478577203,0.4306569343065693
0.05941794664510913,0.4306569343065693
0.059620048504446244,0.4306569343065693
0.0599232012934519,0.4306569343065693
0.06022635408245756,0.4343065693430657
0.060630557801131774,0.4343065693430657
0.06083265966046888,0.4343065693430657
0.06123686337914309,0.4343065693430657
0.06143896523848019,0.4343065693430657
0.06174211802748585,0.4343065693430657
0.06174211802748585,0.43795620437956206
0.06214632174616006,0.43795620437956206
0.06244947453516572,0.43795620437956206
0.06325788197251414,0.43795620437956206
0.06325788197251414,0.4416058394160584
0.06356103476151981,0.4416058394160584
0.06356103476151981,0.44525547445255476
0.06416734033953113,0.44525547445255476
0.06416734033953113,0.45255474452554745
0.06457154405820534,0.45255474452554745
0.0650767987065481,0.45255474452554745
0.0650767987065481,0.4562043795620438
0.06568310428455942,0.4562043795620438
0.06588520614389652,0.4562043795620438
0.06618835893290219,0.4562043795620438
0.06639046079223929,0.45985401459854014
0.0665925626515764,0.45985401459854014
0.0667946645109135,0.45985401459854014
0.06709781729991916,0.45985401459854014
0.06729991915925626,0.45985401459854014
0.06750202101859337,0.45985401459854014
0.06760307194826193,0.4635036496350365
0.06780517380759903,0.4635036496350365
0.06790622473726758,0.46715328467153283
0.06810832659660469,0.4708029197080292
0.06841147938561035,0.4708029197080292
0.06841147938561035,0.4744525547445255
0.06861358124494746,0.4744525547445255
0.068714632174616,0.4781021897810219
0.068714632174616,0.48175182481751827
0.06901778496362167,0.48175182481751827
0.06911883589329022,0.48175182481751827
0.06942198868229588,0.48175182481751827
0.0700282942603072,0.48175182481751827
0.0702303961196443,0.48175182481751827
0.0702303961196443,0.4854014598540146
0.07033144704931285,0.4854014598540146
0.07053354890864996,0.4854014598540146
0.07073565076798706,0.4854014598540146
0.07093775262732417,0.4854014598540146
0.07093775262732417,0.48905109489051096
0.07113985448666128,0.48905109489051096
0.07144300727566694,0.48905109489051096
0.07144300727566694,0.4927007299270073
0.07174616006467259,0.4927007299270073
0.0719482619240097,0.4927007299270073
0.07255456750202102,0.4927007299270073
0.07295877122069523,0.4927007299270073
0.073464025869038,0.4927007299270073
0.0738682295877122,0.4927007299270073
0.07407033144704932,0.4927007299270073
0.07407033144704932,0.49635036496350365
0.07437348423605497,0.49635036496350365
0.07437348423605497,0.5
0.07467663702506062,0.5
0.07487873888439774,0.5
0.07508084074373485,0.5
0.0753839935327405,0.5
0.07558609539207761,0.5
0.07629345189975748,0.5
0.07669765561843168,0.5
0.07720291026677445,0.5
0.07740501212611156,0.5
0.07780921584478577,0.5
0.07841552142279709,0.5
0.07851657235246565,0.5
0.07851657235246565,0.5036496350364964
0.07871867421180274,0.5036496350364964
0.07871867421180274,0.5072992700729927
0.07892077607113986,0.5072992700729927
0.07912287793047695,0.5072992700729927
0.07912287793047695,0.5109489051094891
0.07922392886014551,0.5109489051094891
0.07952708164915118,0.5109489051094891
0.07972918350848827,0.5109489051094891
0.08003233629749394,0.5109489051094891
0.08084074373484236,0.5109489051094891
0.08114389652384801,0.5109489051094891
0.08134599838318513,0.5109489051094891
0.08144704931285368,0.5145985401459854
0.08164915117219078,0.5145985401459854
0.08185125303152789,0.5145985401459854
0.08265966046887631,0.5145985401459854
0.08306386418755053,0.5218978102189781
0.08336701697655619,0.5218978102189781
0.0835691188358933,0.5218978102189781
0.0835691188358933,0.5255474452554745
0.08387227162489895,0.5255474452554745
0.0841754244139046,0.5255474452554745
0.08457962813257881,0.5291970802919708
0.08478172999191592,0.5291970802919708
0.08478172999191592,0.5328467153284672
0.08508488278092158,0.5328467153284672
0.08528698464025869,0.5328467153284672
0.0854890864995958,0.5328467153284672
0.0856911883589329,0.5328467153284672
0.0856911883589329,0.5401459854014599
0.08609539207760711,0.5401459854014599
0.08639854486661278,0.5401459854014599
0.08660064672594987,0.5401459854014599
0.08710590137429264,0.5401459854014599
0.08771220695230396,0.5401459854014599
0.08781325788197251,0.5401459854014599
0.08841956345998384,0.5401459854014599
0.08862166531932093,0.5401459854014599
0.08862166531932093,0.5437956204379562
0.08872271624898949,0.5437956204379562
0.08922797089733225,0.5437956204379562
0.08983427647534357,0.5437956204379562
0.09033953112368634,0.5437956204379562
0.0904405820533549,0.5474452554744526
0.09054163298302344,0.5474452554744526
0.09074373484236055,0.5474452554744526
0.0910468876313662,0.5474452554744526
0.0910468876313662,0.551094890510949
0.09145109135004043,0.551094890510949
0.09175424413904608,0.551094890510949
0.0923605497170574,0.551094890510949
0.09246160064672596,0.551094890510949
0.09276475343573161,0.551094890510949
0.09296685529506872,0.551094890510949
0.09316895715440582,0.551094890510949
0.09347210994341149,0.551094890510949
0.09357316087308003,0.5547445255474452
0.0938763136620857,0.5547445255474452
0.09458367016976556,0.5583941605839416
0.09488682295877122,0.5583941605839416
0.09488682295877122,0.5620437956204379
0.09498787388843978,0.5620437956204379
0.09518997574777688,0.5620437956204379
0.09539207760711399,0.5620437956204379
0.09559417946645109,0.5620437956204379
0.09569523039611964,0.5620437956204379
0.09569523039611964,0.5656934306569343
0.0957962813257882,0.5656934306569343
0.09620048504446241,0.5693430656934306
0.09650363783346806,0.5693430656934306
0.09680679062247373,0.572992700729927
0.09680679062247373,0.5766423357664233
0.09721099434114794,0.5766423357664233
0.09761519805982215,0.5766423357664233
0.0977162489894907,0.5766423357664233
0.09822150363783347,0.5802919708029197
0.09862570735650768,0.5802919708029197
0.09902991107518189,0.5802919708029197
0.09963621665319321,0.5802919708029197
0.09983831851253032,0.5802919708029197
0.10004042037186742,0.583941605839416
0.10014147130153597,0.583941605839416
0.10034357316087308,0.583941605839416
0.1011519805982215,0.5875912408759124
0.10155618431689571,0.5875912408759124
0.10155618431689571,0.5912408759124088
0.10185933710590138,0.5912408759124088
0.10206143896523848,0.5912408759124088
0.10246564268391269,0.5912408759124088
0.1026677445432498,0.5912408759124088
0.10317299919159256,0.5912408759124088
0.1045877122069523,0.5912408759124088
0.10509296685529507,0.5912408759124088
0.10509296685529507,0.5948905109489051
0.10519401778496362,0.5948905109489051
0.10539611964430073,0.5948905109489051
0.10569927243330639,0.5948905109489051
0.10569927243330639,0.5985401459854015
0.1059013742926435,0.5985401459854015
0.10620452708164915,0.5985401459854015
0.1065076798706548,0.5985401459854015
0.10751818916734034,0.5985401459854015
0.10761924009700889,0.5985401459854015
0.10812449474535166,0.5985401459854015
0.10862974939369442,0.5985401459854015
0.10893290218270008,0.5985401459854015
0.10903395311236863,0.5985401459854015
0.11024656426839127,0.5985401459854015
0.11065076798706548,0.5985401459854015
0.1108528698464026,0.5985401459854015
0.1114591754244139,0.5985401459854015
0.11186337914308811,0.5985401459854015
0.11196443007275667,0.5985401459854015
0.11257073565076799,0.5985401459854015
0.11267178658043654,0.5985401459854015
0.11317704122877931,0.5985401459854015
0.11348019401778496,0.5985401459854015
0.11368229587712207,0.5985401459854015
0.11388439773645917,0.5985401459854015
0.11408649959579628,0.5985401459854015
0.11438965238480193,0.5985401459854015
0.11449070331447049,0.5985401459854015
0.11529911075181892,0.6021897810218978
0.11560226354082458,0.6021897810218978
0.11600646725949879,0.6021897810218978
0.1162085691188359,0.6021897810218978
0.116410670978173,0.6058394160583942
0.11651172190784155,0.6058394160583942
0.11651172190784155,0.6094890510948905
0.11681487469684722,0.6094890510948905
0.11691592562651576,0.6094890510948905
0.11752223120452708,0.6167883211678832
0.11802748585286985,0.6167883211678832
0.11822958771220696,0.6167883211678832
0.11873484236054972,0.6167883211678832
0.11944219886822958,0.6167883211678832
0.11954324979789814,0.6167883211678832
0.11974535165723525,0.6167883211678832
0.11994745351657235,0.6167883211678832
0.12014955537590946,0.6167883211678832
0.12035165723524656,0.6167883211678832
0.12176637025060631,0.6204379562043796
0.12196847210994341,0.6204379562043796
0.12237267582861762,0.6204379562043796
0.12257477768795473,0.6204379562043796
0.12267582861762329,0.6204379562043796
0.12297898140662894,0.6204379562043796
0.12318108326596605,0.6204379562043796
0.12419159256265158,0.6204379562043796
0.12439369442198868,0.6204379562043796
0.12459579628132579,0.6204379562043796
0.12469684721099435,0.6204379562043796
0.12489894907033144,0.6204379562043796
0.12510105092966856,0.6204379562043796
0.12540420371867422,0.6204379562043796
0.12540420371867422,0.6240875912408759
0.12570735650767986,0.6240875912408759
0.1269199676637025,0.6277372262773723
0.12712206952303962,0.6277372262773723
0.12732417138237673,0.6277372262773723
0.12762732417138237,0.6277372262773723
0.12793047696038803,0.6277372262773723
0.12813257881972515,0.6277372262773723
0.1282336297493937,0.6277372262773723
0.12853678253839934,0.6277372262773723
0.12894098625707356,0.6277372262773723
0.12974939369442198,0.6277372262773723
0.13005254648342765,0.6277372262773723
0.13035569927243332,0.6313868613138686
0.13065885206143896,0.6313868613138686
0.1307599029911075,0.635036496350365
0.13086095392077607,0.635036496350365
0.1312651576394503,0.635036496350365
0.13136620856911885,0.635036496350365
0.13177041228779304,0.635036496350365
0.1318714632174616,0.635036496350365
0.1324777687954729,0.635036496350365
0.133589329021827,0.635036496350365
0.13409458367016977,0.635036496350365
0.13449878738884397,0.6386861313868614
0.13470088924818108,0.6386861313868614
0.1349029911075182,0.6386861313868614
0.13672190784155214,0.6386861313868614
0.1368229587712207,0.6386861313868614
0.1368229587712207,0.6423357664233577
0.13692400970088925,0.6423357664233577
0.13712611156022636,0.6459854014598541
0.13732821341956347,0.6459854014598541
0.13753031527890056,0.6459854014598541
0.13773241713823767,0.6459854014598541
0.13783346806790622,0.6459854014598541
0.13823767178658045,0.6459854014598541
0.13843977364591753,0.6459854014598541
0.13854082457558609,0.6459854014598541
0.1387429264349232,0.6496350364963503
0.13904607922392886,0.6496350364963503
0.14157235246564268,0.6532846715328468
0.14187550525464834,0.6532846715328468
0.142178658043654,0.6532846715328468
0.14248181083265965,0.6532846715328468
0.14278496362166532,0.6532846715328468
0.1432902182700081,0.6532846715328468
0.14349232012934518,0.6532846715328468
0.14359337105901374,0.6532846715328468
0.14419967663702507,0.6532846715328468
0.1445028294260307,0.6532846715328468
0.14470493128536782,0.6532846715328468
0.14470493128536782,0.656934306569343
0.1452101859337106,0.656934306569343
0.1456143896523848,0.656934306569343
0.1458164915117219,0.656934306569343
0.14642279708973321,0.6605839416058394
0.14652384801940177,0.6605839416058394
0.1471301535974131,0.6605839416058394
0.1473322554567502,0.6605839416058394
0.1473322554567502,0.6642335766423357
0.1477364591754244,0.6642335766423357
0.14793856103476152,0.6642335766423357
0.14803961196443008,0.6642335766423357
0.14834276475343572,0.6642335766423357
0.14844381568310427,0.6642335766423357
0.15107113985448667,0.6751824817518248
0.1513742926434923,0.6751824817518248
0.1513742926434923,0.6788321167883211
0.15167744543249798,0.6788321167883211
0.1518795472918351,0.6788321167883211
0.1520816491511722,0.6788321167883211
0.1520816491511722,0.6824817518248175
0.15218270008084075,0.6824817518248175
0.15238480194017784,0.6824817518248175
0.1526879547291835,0.6824817518248175
0.15410266774454326,0.6861313868613139
0.15430476960388034,0.6861313868613139
0.15450687146321745,0.6861313868613139
0.15491107518189168,0.6861313868613139
0.1551131770412288,0.6861313868613139
0.15531527890056587,0.6861313868613139
0.15541632983023443,0.6861313868613139
0.15582053354890865,0.6861313868613139
0.1559215844785772,0.6861313868613139
0.15622473726758287,0.6861313868613139
0.15652789005658851,0.6897810218978102
0.15662894098625707,0.6897810218978102
0.15672999191592563,0.6934306569343066
0.1574373484236055,0.6934306569343066
0.15774050121261116,0.6934306569343066
0.15875101050929669,0.6934306569343066
0.15986257073565077,0.6934306569343066
0.16016572352465644,0.6934306569343066
0.16036782538399352,0.6934306569343066
0.1612772837510105,0.6934306569343066
0.1614793856103476,0.6934306569343066
0.16168148746968472,0.6934306569343066
0.16178253839935328,0.6934306569343066
0.16248989490703314,0.6934306569343066
0.16248989490703314,0.7007299270072993
0.1625909458367017,0.7007299270072993
0.1643088116410671,0.7043795620437956
0.16440986257073564,0.7043795620437956
0.16511721907841553,0.7116788321167883
0.16531932093775262,0.7116788321167883
0.16542037186742117,0.7153284671532847
0.16552142279708973,0.7153284671532847
0.16572352465642684,0.7153284671532847
0.1660266774454325,0.7153284671532847
0.16632983023443815,0.7153284671532847
0.16703718674211804,0.7153284671532847
0.16723928860145512,0.7153284671532847
0.16734033953112368,0.7153284671532847
0.16764349232012934,0.7153284671532847
0.1677445432497979,0.7153284671532847
0.1677445432497979,0.718978102189781
0.167946645109135,0.718978102189781
0.17107922392886016,0.7299270072992701
0.17118027485852869,0.7299270072992701
0.1715844785772029,0.7299270072992701
0.1720897332255457,0.7299270072992701
0.17229183508488277,0.7299270072992701
0.17259498787388844,0.7299270072992701
0.172696038803557,0.7299270072992701
0.17320129345189975,0.7299270072992701
0.17340339531123686,0.7299270072992701
0.17360549717057397,0.7299270072992701
0.17390864995957964,0.7299270072992701
0.1748181083265966,0.7299270072992701
0.17532336297493936,0.7299270072992701
0.1763338722716249,0.7299270072992701
0.17643492320129345,0.7299270072992701
0.17663702506063056,0.7299270072992701
0.17774858528698464,0.7299270072992701
0.17795068714632176,0.7299270072992701
0.1782538399353274,0.7299270072992701
0.1784559417946645,0.7299270072992701
0.17906224737267584,0.7299270072992701
0.17926434923201293,0.7299270072992701
0.17966855295068715,0.7299270072992701
0.1797696038803557,0.7299270072992701
0.17997170573969282,0.7299270072992701
0.1872473726758286,0.7372262773722628
0.1879547291835085,0.7372262773722628
0.1885610347615198,0.7372262773722628
0.18866208569118836,0.7372262773722628
0.18906628940986256,0.7372262773722628
0.18926839126919967,0.7372262773722628
0.18936944219886823,0.7372262773722628
0.189874696847211,0.7372262773722628
0.19017784963621664,0.7372262773722628
0.1904810024252223,0.7372262773722628
0.19068310428455942,0.7372262773722628
0.19098625707356506,0.7372262773722628
0.19229991915925626,0.7372262773722628
0.19250202101859337,0.7372262773722628
0.19361358124494746,0.7372262773722628
0.193714632174616,0.7372262773722628
0.19391673403395313,0.7372262773722628
0.19401778496362165,0.7408759124087592
0.19401778496362165,0.7445255474452555
0.1941188358932902,0.7445255474452555
0.19442198868229588,0.7445255474452555
0.194624090541633,0.7445255474452555
0.19492724333063866,0.7445255474452555
0.1954324979789814,0.7445255474452555
0.19563459983831852,0.7445255474452555
0.19856507679870655,0.7518248175182481
0.1990703314470493,0.7518248175182481
0.19917138237671786,0.7518248175182481
0.19947453516572353,0.7518248175182481
0.19957558609539208,0.7518248175182481
0.19997978981406628,0.7518248175182481
0.20088924818108328,0.7518248175182481
0.20109135004042036,0.7518248175182481
0.2014955537590946,0.7518248175182481
0.2016976556184317,0.7518248175182481
0.20179870654810025,0.7518248175182481
0.20260711398544867,0.7554744525547445
0.20270816491511723,0.7554744525547445
0.20644704931285368,0.7554744525547445
0.20654810024252224,0.7554744525547445
0.20675020210185935,0.7554744525547445
0.20685125303152788,0.7554744525547445
0.20765966046887632,0.7554744525547445
0.20796281325788196,0.7554744525547445
0.20907437348423605,0.7591240875912408
0.20927647534357316,0.7591240875912408
0.21645109135004043,0.7591240875912408
0.21665319320937754,0.7591240875912408
0.21695634599838318,0.7591240875912408
0.21705739692805173,0.7591240875912408
0.2177647534357316,0.7591240875912408
0.21827000808407437,0.7591240875912408
0.2186742118027486,0.7591240875912408
0.21887631366208568,0.7591240875912408
0.2190784155214228,0.7591240875912408
0.220392077607114,0.7591240875912408
0.22049312853678255,0.7591240875912408
0.22301940177849636,0.7591240875912408
0.2231204527081649,0.7591240875912408
0.22332255456750202,0.7591240875912408
0.22342360549717058,0.7591240875912408
0.22372675828617622,0.7591240875912408
0.22382780921584478,0.7591240875912408
0.2244341147938561,0.7591240875912408
0.22463621665319322,0.7591240875912408
0.22504042037186742,0.7591240875912408
0.22514147130153597,0.7591240875912408
0.2255456750202102,0.7591240875912408
0.22564672594987875,0.7591240875912408
0.22584882780921584,0.7591240875912408
0.2259498787388844,0.7591240875912408
0.22635408245755861,0.7627737226277372
0.22665723524656428,0.7627737226277372
0.22685933710590137,0.7627737226277372
0.22716248989490703,0.7627737226277372
0.2373686337914309,0.7737226277372263
0.2381770412287793,0.7737226277372263
0.23827809215844786,0.7737226277372263
0.23858124494745353,0.7737226277372263
0.23888439773645917,0.7737226277372263
0.2394907033144705,0.7737226277372263
0.23959175424413903,0.7737226277372263
0.23999595796281326,0.7737226277372263
0.24040016168148748,0.7737226277372263
0.24050121261115603,0.7737226277372263
0.24110751818916734,0.7737226277372263
0.24171382376717865,0.7737226277372263
0.2418148746968472,0.7737226277372263
0.24434114793856104,0.7737226277372263
0.2444421988682296,0.7737226277372263
0.24706952303961197,0.781021897810219
0.24727162489894908,0.781021897810219
0.2474737267582862,0.781021897810219
0.24767582861762327,0.781021897810219
0.2480800323362975,0.781021897810219
0.24848423605497172,0.781021897810219
0.2486863379143088,0.781021897810219
0.24878738884397736,0.7846715328467153
0.24888843977364591,0.7846715328467153
0.2497978981406629,0.7846715328467153
0.2564672594987874,0.7846715328467153
0.25677041228779307,0.7846715328467153
0.25717461600646724,0.7846715328467153
0.25828617623282135,0.7883211678832117
0.25848827809215846,0.7883211678832117
0.2588924818108327,0.7883211678832117
0.25909458367016974,0.7883211678832117
0.2595998383185125,0.7883211678832117
0.26000404203718674,0.7883211678832117
0.26020614389652386,0.7883211678832117
0.26505658852061437,0.8065693430656934
0.2652586903799515,0.8065693430656934
0.26535974130962003,0.8065693430656934
0.2661681487469685,0.8065693430656934
0.2665723524656427,0.8065693430656934
0.26667340339531126,0.8065693430656934
0.267178658043654,0.8065693430656934
0.26727970897332254,0.8065693430656934
0.2690986257073565,0.8065693430656934
0.26919967663702504,0.8065693430656934
0.26940177849636215,0.8065693430656934
0.2697049312853678,0.8065693430656934
0.27051333872271627,0.8065693430656934
0.2776879547291835,0.8102189781021898
0.27778900565885206,0.8102189781021898
0.2781932093775263,0.8102189781021898
0.27879951495553756,0.8102189781021898
0.2790016168148747,0.8102189781021898
0.27910266774454323,0.8102189781021898
0.27970897332255457,0.8102189781021898
0.28001212611156023,0.8175182481751825
0.28021422797089734,0.8175182481751825
0.28041632983023446,0.8175182481751825
0.2825383993532741,0.8175182481751825
0.28274050121261113,0.8175182481751825
0.2851657235246564,0.8175182481751825
0.2853678253839935,0.8175182481751825
0.2858730800323363,0.8175182481751825
0.2860751818916734,0.8175182481751825
0.28617623282134197,0.8175182481751825
0.28617623282134197,0.8211678832116789
0.2863783346806791,0.8211678832116789
0.28647938561034764,0.8211678832116789
0.2868835893290218,0.8211678832116789
0.28718674211802747,0.8211678832116789
0.28718674211802747,0.8248175182481752
0.28789409862570736,0.8248175182481752
0.32235246564268394,0.8321167883211679
0.32265561843168955,0.8321167883211679
0.3229587712206952,0.8321167883211679
0.323464025869038,0.8321167883211679
0.32376717865804366,0.8321167883211679
0.3244745351657235,0.8321167883211679
0.32477768795472917,0.8321167883211679
0.3253839935327405,0.8321167883211679
0.3258892481810833,0.8321167883211679
0.3275060630557801,0.8321167883211679
0.32770816491511723,0.8321167883211679
0.32791026677445434,0.8321167883211679
0.32811236863379145,0.8321167883211679
0.33104284559417946,0.8357664233576643
0.331143896523848,0.8357664233576643
0.33175020210185935,0.8357664233576643
0.33195230396119646,0.8357664233576643
0.33296281325788196,0.8357664233576643
0.3330638641875505,0.8357664233576643
0.3345796281325788,0.8357664233576643
0.33538803556992725,0.8394160583941606
0.33589329021827,0.8394160583941606
0.3459983831851253,0.8467153284671532
0.3460994341147939,0.8467153284671532
0.3464025869037995,0.8467153284671532
0.34650363783346805,0.8467153284671532
0.34690784155214227,0.8467153284671532
0.35125303152789006,0.8540145985401459
0.35145513338722717,0.8540145985401459
0.3515561843168957,0.8540145985401459
0.35216248989490706,0.8540145985401459
0.3523645917542441,0.8540145985401459
0.35276879547291834,0.8540145985401459
